"","participant_id","exp_stage","image","position","response"
"192","6686247e6177b8b37bdd0463","main_trial_40","0651.jpg",1,"0"
"193","6686247e6177b8b37bdd0463","main_trial_40","0265.jpg",2,"1"
"194","6686247e6177b8b37bdd0463","main_trial_41","0337.jpg",1,"1"
"195","6686247e6177b8b37bdd0463","main_trial_41","0429.jpg",2,"0"
"196","6686247e6177b8b37bdd0463","main_trial_42","0579.jpg",1,"0"
"197","6686247e6177b8b37bdd0463","main_trial_43","0524.jpg",1,"0"
"198","6686247e6177b8b37bdd0463","main_trial_43","0192.jpg",2,"1"
"199","6686247e6177b8b37bdd0463","main_trial_44","0791.jpg",1,"0"
"200","6686247e6177b8b37bdd0463","main_trial_44","0350.jpg",2,"1"
"201","6686247e6177b8b37bdd0463","main_trial_45","0913.jpg",1,"0"
"202","6686247e6177b8b37bdd0463","main_trial_45","0405.jpg",2,"1"
"203","6686247e6177b8b37bdd0463","main_trial_46","1039.jpg",1,"0"
"204","6686247e6177b8b37bdd0463","main_trial_46","0408.jpg",2,"1"
"205","6686247e6177b8b37bdd0463","main_trial_47","0573.jpg",1,"1"
"206","6686247e6177b8b37bdd0463","main_trial_47","0146.jpg",2,"0"
"207","6686247e6177b8b37bdd0463","main_trial_48","1055.jpg",1,"0"
"208","6686247e6177b8b37bdd0463","main_trial_48","0831.jpg",2,"1"
"209","6686247e6177b8b37bdd0463","main_trial_49","0437.jpg",1,"0"
"210","6686247e6177b8b37bdd0463","main_trial_50","0173.jpg",1,"0"
"211","6686247e6177b8b37bdd0463","main_trial_50","0971.jpg",2,"1"
"212","6686247e6177b8b37bdd0463","main_trial_51","0739.jpg",1,"0"
"213","6686247e6177b8b37bdd0463","main_trial_51","0300.jpg",2,"1"
"214","6686247e6177b8b37bdd0463","main_trial_52","0822.jpg",2,"1"
"215","6686247e6177b8b37bdd0463","main_trial_53","0122.jpg",1,"0"
"216","6686247e6177b8b37bdd0463","main_trial_53","0329.jpg",2,"1"
