"","exp_stage","image11","image12","click","attn","attn_index","attn_fail","rt","participant_id"
"18282","main_trial_57","1054.jpg","0526.jpg","01",0,0,0,3643,"673cbbb6e625ce8a7e323089"
"18283","main_trial_58","0829.jpg","0903.jpg","01",0,0,0,5566,"673cbbb6e625ce8a7e323089"
"18284","main_trial_59","0779.jpg","0699.jpg","01",0,0,0,4500,"673cbbb6e625ce8a7e323089"
"18285","main_trial_60","0125.jpg","0121.jpg","10",0,1,0,3070,"673cbbb6e625ce8a7e323089"
"18286","main_trial_61","0847.jpg","0474.jpg","10",0,0,0,3085,"673cbbb6e625ce8a7e323089"
"18287","main_trial_62","0956.jpg","0248.jpg","10",0,0,0,5439,"673cbbb6e625ce8a7e323089"
"18288","main_trial_63","attn13.jpg","0065.jpg","01",1,1,0,5119,"673cbbb6e625ce8a7e323089"
"18289","main_trial_64","0475.jpg","0928.jpg","01",0,0,0,3824,"673cbbb6e625ce8a7e323089"
"18290","main_trial_65","1001.jpg","0683.jpg","10",0,1,0,3613,"673cbbb6e625ce8a7e323089"
"18291","main_trial_66","0385.jpg","0497.jpg","01",0,1,0,6151,"673cbbb6e625ce8a7e323089"
"18292","main_trial_67","0292.jpg","0543.jpg","10",0,1,0,3843,"673cbbb6e625ce8a7e323089"
"18293","main_trial_0","0522.jpg","0050.jpg","10",0,1,0,9255,"6679d2f916fe8e0bccf073b7"
"18294","main_trial_1","0755.jpg","0649.jpg","10",0,0,0,7695,"6679d2f916fe8e0bccf073b7"
"18295","main_trial_2","0688.jpg","0861.jpg","10",0,0,0,6600,"6679d2f916fe8e0bccf073b7"
"18296","main_trial_3","0056.jpg","0077.jpg","01",0,1,0,11182,"6679d2f916fe8e0bccf073b7"
"18297","main_trial_4","0777.jpg","1080.jpg","01",0,1,0,5936,"6679d2f916fe8e0bccf073b7"
"18298","main_trial_5","1053.jpg","0210.jpg","10",0,1,0,7214,"6679d2f916fe8e0bccf073b7"
"18299","main_trial_6","1100.jpg","0462.jpg","01",0,1,0,12340,"6679d2f916fe8e0bccf073b7"
"18300","main_trial_7","0340.jpg","0725.jpg","01",0,1,0,3978,"6679d2f916fe8e0bccf073b7"
"18301","main_trial_8","0164.jpg","0387.jpg","01",0,1,0,3754,"6679d2f916fe8e0bccf073b7"
"18302","main_trial_9","0469.jpg","attn33.jpg","01",1,0,0,3091,"6679d2f916fe8e0bccf073b7"
"18303","main_trial_10","0963.jpg","attn47.jpg","01",1,0,0,3636,"6679d2f916fe8e0bccf073b7"
"18304","main_trial_11","1052.jpg","0356.jpg","10",0,0,0,3844,"6679d2f916fe8e0bccf073b7"
"18305","main_trial_12","0251.jpg","0029.jpg","10",0,1,0,3682,"6679d2f916fe8e0bccf073b7"
"18306","main_trial_13","0111.jpg","0336.jpg","01",0,0,0,2832,"6679d2f916fe8e0bccf073b7"
"18307","main_trial_14","1089.jpg","0263.jpg","01",0,0,0,3129,"6679d2f916fe8e0bccf073b7"
"18308","main_trial_15","0232.jpg","1064.jpg","01",0,1,0,3446,"6679d2f916fe8e0bccf073b7"
"18309","main_trial_16","0260.jpg","0588.jpg","01",0,1,0,3856,"6679d2f916fe8e0bccf073b7"
"18310","main_trial_17","0053.jpg","0971.jpg","10",0,1,0,4164,"6679d2f916fe8e0bccf073b7"
"18311","main_trial_18","1099.jpg","attn36.jpg","01",1,0,0,3621,"6679d2f916fe8e0bccf073b7"
"18312","main_trial_19","1070.jpg","0477.jpg","01",0,1,0,4682,"6679d2f916fe8e0bccf073b7"
"18313","main_trial_20","attn19.jpg","0158.jpg","10",1,0,0,4790,"6679d2f916fe8e0bccf073b7"
"18314","main_trial_21","0773.jpg","0384.jpg","01",0,0,0,4200,"6679d2f916fe8e0bccf073b7"
"18315","main_trial_22","0359.jpg","1018.jpg","10",0,1,0,4272,"6679d2f916fe8e0bccf073b7"
"18316","main_trial_23","0816.jpg","attn46.jpg","10",1,1,0,3471,"6679d2f916fe8e0bccf073b7"
"18317","main_trial_24","0874.jpg","1098.jpg","10",0,0,0,8896,"6679d2f916fe8e0bccf073b7"
"18318","main_trial_25","0040.jpg","0977.jpg","10",0,0,0,2538,"6679d2f916fe8e0bccf073b7"
"18319","main_trial_26","1061.jpg","0123.jpg","01",0,0,0,11299,"6679d2f916fe8e0bccf073b7"
"18320","main_trial_27","0664.jpg","0534.jpg","10",0,1,0,1996,"6679d2f916fe8e0bccf073b7"
"18321","main_trial_28","0813.jpg","0784.jpg","10",0,1,0,2384,"6679d2f916fe8e0bccf073b7"
"18322","main_trial_29","0906.jpg","0982.jpg","10",0,0,0,2169,"6679d2f916fe8e0bccf073b7"
"18323","main_trial_30","0931.jpg","0027.jpg","01",0,1,0,1917,"6679d2f916fe8e0bccf073b7"
"18324","main_trial_31","0556.jpg","0922.jpg","10",0,1,0,4046,"6679d2f916fe8e0bccf073b7"
"18325","main_trial_32","0498.jpg","attn07.jpg","01",1,0,0,2953,"6679d2f916fe8e0bccf073b7"
"18326","main_trial_33","attn24.jpg","1076.jpg","10",1,0,0,3012,"6679d2f916fe8e0bccf073b7"
"18327","main_trial_34","0292.jpg","attn06.jpg","01",1,0,0,2683,"6679d2f916fe8e0bccf073b7"
"18328","main_trial_35","0646.jpg","0665.jpg","10",0,0,0,2616,"6679d2f916fe8e0bccf073b7"
"18329","main_trial_36","1049.jpg","0335.jpg","10",0,0,0,2690,"6679d2f916fe8e0bccf073b7"
"18330","main_trial_37","1071.jpg","0529.jpg","01",0,0,0,2212,"6679d2f916fe8e0bccf073b7"
"18331","main_trial_38","attn17.jpg","0463.jpg","10",1,0,0,3280,"6679d2f916fe8e0bccf073b7"
"18332","main_trial_39","0662.jpg","0772.jpg","01",0,1,0,1949,"6679d2f916fe8e0bccf073b7"
"18333","main_trial_40","attn03.jpg","0517.jpg","01",1,1,0,4017,"6679d2f916fe8e0bccf073b7"
"18334","main_trial_41","0156.jpg","0116.jpg","01",0,0,0,2778,"6679d2f916fe8e0bccf073b7"
"18335","main_trial_42","0563.jpg","0559.jpg","10",0,1,0,3155,"6679d2f916fe8e0bccf073b7"
"18336","main_trial_43","0281.jpg","attn09.jpg","10",1,1,0,2816,"6679d2f916fe8e0bccf073b7"
"18337","main_trial_44","0186.jpg","0490.jpg","10",0,0,0,13683,"6679d2f916fe8e0bccf073b7"
"18338","main_trial_45","0924.jpg","0887.jpg","01",0,0,0,2610,"6679d2f916fe8e0bccf073b7"
"18339","main_trial_46","0426.jpg","attn21.jpg","10",1,1,0,3924,"6679d2f916fe8e0bccf073b7"
"18340","main_trial_47","0151.jpg","0824.jpg","01",0,0,0,2471,"6679d2f916fe8e0bccf073b7"
"18341","main_trial_48","0919.jpg","0878.jpg","10",0,0,0,2785,"6679d2f916fe8e0bccf073b7"
"18342","main_trial_49","0783.jpg","0808.jpg","10",0,0,0,1983,"6679d2f916fe8e0bccf073b7"
"18343","main_trial_50","0992.jpg","0583.jpg","01",0,0,0,3147,"6679d2f916fe8e0bccf073b7"
"18344","main_trial_51","0721.jpg","0727.jpg","10",0,1,0,2009,"6679d2f916fe8e0bccf073b7"
"18345","main_trial_52","0447.jpg","0324.jpg","01",0,1,0,2446,"6679d2f916fe8e0bccf073b7"
"18346","main_trial_53","0985.jpg","0571.jpg","01",0,1,0,10367,"6679d2f916fe8e0bccf073b7"
"18347","main_trial_54","attn42.jpg","0778.jpg","01",1,1,0,2480,"6679d2f916fe8e0bccf073b7"
"18348","main_trial_55","0863.jpg","0288.jpg","10",0,1,0,2182,"6679d2f916fe8e0bccf073b7"
"18349","main_trial_56","attn29.jpg","1011.jpg","10",1,0,0,2747,"6679d2f916fe8e0bccf073b7"
"18350","main_trial_57","0912.jpg","0060.jpg","01",0,0,0,2690,"6679d2f916fe8e0bccf073b7"
"18351","main_trial_58","0827.jpg","0202.jpg","01",0,0,0,2172,"6679d2f916fe8e0bccf073b7"
"18352","main_trial_59","0681.jpg","0932.jpg","10",0,0,0,3578,"6679d2f916fe8e0bccf073b7"
"18353","main_trial_60","1069.jpg","0366.jpg","01",0,0,0,3523,"6679d2f916fe8e0bccf073b7"
"18354","main_trial_61","0938.jpg","attn41.jpg","10",1,1,0,2779,"6679d2f916fe8e0bccf073b7"
"18355","main_trial_62","0012.jpg","0131.jpg","01",0,0,0,2801,"6679d2f916fe8e0bccf073b7"
"18356","main_trial_63","0612.jpg","1016.jpg","10",0,0,0,3446,"6679d2f916fe8e0bccf073b7"
"18357","main_trial_64","0283.jpg","0290.jpg","10",0,1,0,5092,"6679d2f916fe8e0bccf073b7"
"18358","main_trial_65","0511.jpg","0017.jpg","01",0,1,0,2894,"6679d2f916fe8e0bccf073b7"
"18359","main_trial_66","0348.jpg","1007.jpg","01",0,0,0,5407,"6679d2f916fe8e0bccf073b7"
"18360","main_trial_67","0189.jpg","0165.jpg","01",0,1,0,3112,"6679d2f916fe8e0bccf073b7"
"18361","main_trial_0","0892.jpg","1056.jpg","10",0,1,0,448704,"66d82bed7186e76bbd4e9f87"
"18362","main_trial_1","0331.jpg","0036.jpg","01",0,0,0,7192,"66d82bed7186e76bbd4e9f87"
"18363","main_trial_2","0156.jpg","0680.jpg","01",0,0,0,2597,"66d82bed7186e76bbd4e9f87"
"18364","main_trial_3","attn09.jpg","0691.jpg","10",1,0,0,2357,"66d82bed7186e76bbd4e9f87"
"18365","main_trial_4","0658.jpg","0265.jpg","10",0,0,0,2622,"66d82bed7186e76bbd4e9f87"
"18366","main_trial_5","0693.jpg","1043.jpg","10",0,0,0,3437,"66d82bed7186e76bbd4e9f87"
"18367","main_trial_6","attn29.jpg","0701.jpg","01",1,1,0,5972,"66d82bed7186e76bbd4e9f87"
"18368","main_trial_7","0727.jpg","attn35.jpg","10",1,1,0,3992,"66d82bed7186e76bbd4e9f87"
"18369","main_trial_8","0597.jpg","attn33.jpg","10",1,1,0,4296,"66d82bed7186e76bbd4e9f87"
"18370","main_trial_9","0373.jpg","0239.jpg","10",0,1,0,7427,"66d82bed7186e76bbd4e9f87"
"18371","main_trial_10","0231.jpg","0189.jpg","01",0,1,0,4802,"66d82bed7186e76bbd4e9f87"
"18372","main_trial_11","0390.jpg","0678.jpg","10",0,1,0,3528,"66d82bed7186e76bbd4e9f87"
"18373","main_trial_12","0569.jpg","0615.jpg","10",0,1,0,3154,"66d82bed7186e76bbd4e9f87"
"18374","main_trial_13","0964.jpg","0591.jpg","01",0,0,0,6985,"66d82bed7186e76bbd4e9f87"
"18375","main_trial_14","0852.jpg","0401.jpg","01",0,0,0,3533,"66d82bed7186e76bbd4e9f87"
"18376","main_trial_15","0533.jpg","0746.jpg","01",0,0,0,6659,"66d82bed7186e76bbd4e9f87"
"18377","main_trial_16","0903.jpg","0570.jpg","01",0,1,0,5417,"66d82bed7186e76bbd4e9f87"
"18378","main_trial_17","0764.jpg","0464.jpg","01",0,0,0,3277,"66d82bed7186e76bbd4e9f87"
"18379","main_trial_18","0112.jpg","0439.jpg","01",0,0,0,3146,"66d82bed7186e76bbd4e9f87"
"18380","main_trial_19","0384.jpg","0030.jpg","01",0,0,0,7236,"66d82bed7186e76bbd4e9f87"
"18381","main_trial_20","0555.jpg","attn13.jpg","01",1,0,0,4395,"66d82bed7186e76bbd4e9f87"
"18382","main_trial_21","0577.jpg","attn12.jpg","01",1,0,0,3984,"66d82bed7186e76bbd4e9f87"
"18383","main_trial_22","0402.jpg","0205.jpg","10",0,0,0,3335,"66d82bed7186e76bbd4e9f87"
"18384","main_trial_23","0445.jpg","0734.jpg","10",0,0,0,8067,"66d82bed7186e76bbd4e9f87"
"18385","main_trial_24","0431.jpg","0515.jpg","01",0,0,0,3382,"66d82bed7186e76bbd4e9f87"
"18386","main_trial_25","0554.jpg","0091.jpg","01",0,0,0,2324,"66d82bed7186e76bbd4e9f87"
"18387","main_trial_26","0937.jpg","0078.jpg","01",0,0,0,2638,"66d82bed7186e76bbd4e9f87"
"18388","main_trial_27","0190.jpg","0444.jpg","10",0,1,0,4303,"66d82bed7186e76bbd4e9f87"
"18389","main_trial_28","0278.jpg","0457.jpg","10",0,1,0,3137,"66d82bed7186e76bbd4e9f87"
"18390","main_trial_29","0820.jpg","0641.jpg","10",0,1,0,2768,"66d82bed7186e76bbd4e9f87"
"18391","main_trial_30","attn16.jpg","1001.jpg","01",1,1,0,3825,"66d82bed7186e76bbd4e9f87"
"18392","main_trial_31","0222.jpg","1070.jpg","10",0,0,0,8045,"66d82bed7186e76bbd4e9f87"
"18393","main_trial_32","attn41.jpg","0940.jpg","01",1,1,0,2337,"66d82bed7186e76bbd4e9f87"
"18394","main_trial_33","0215.jpg","0705.jpg","10",0,1,0,4215,"66d82bed7186e76bbd4e9f87"
"18395","main_trial_34","0090.jpg","0933.jpg","01",0,0,0,8800,"66d82bed7186e76bbd4e9f87"
"18396","main_trial_35","attn24.jpg","0629.jpg","01",1,1,0,6676,"66d82bed7186e76bbd4e9f87"
"18397","main_trial_36","0952.jpg","0711.jpg","01",0,1,0,3513,"66d82bed7186e76bbd4e9f87"
"18398","main_trial_37","0367.jpg","0230.jpg","01",0,1,0,4055,"66d82bed7186e76bbd4e9f87"
"18399","main_trial_38","0910.jpg","1095.jpg","01",0,0,0,4310,"66d82bed7186e76bbd4e9f87"
"18400","main_trial_39","0255.jpg","attn03.jpg","01",1,0,0,3855,"66d82bed7186e76bbd4e9f87"
"18401","main_trial_40","0545.jpg","1075.jpg","10",0,1,0,4728,"66d82bed7186e76bbd4e9f87"
"18402","main_trial_41","0826.jpg","0458.jpg","10",0,1,0,3521,"66d82bed7186e76bbd4e9f87"
"18403","main_trial_42","0585.jpg","0795.jpg","10",0,1,0,3228,"66d82bed7186e76bbd4e9f87"
"18404","main_trial_43","0180.jpg","0169.jpg","01",0,0,0,3521,"66d82bed7186e76bbd4e9f87"
"18405","main_trial_44","0223.jpg","0250.jpg","10",0,1,0,4020,"66d82bed7186e76bbd4e9f87"
"18406","main_trial_45","0214.jpg","0640.jpg","01",0,0,0,2957,"66d82bed7186e76bbd4e9f87"
"18407","main_trial_46","0073.jpg","0287.jpg","10",0,1,0,5920,"66d82bed7186e76bbd4e9f87"
"18408","main_trial_47","0713.jpg","0951.jpg","10",0,1,0,3110,"66d82bed7186e76bbd4e9f87"
"18409","main_trial_48","0593.jpg","0285.jpg","10",0,0,0,10741,"66d82bed7186e76bbd4e9f87"
"18410","main_trial_49","0970.jpg","0976.jpg","10",0,1,0,3374,"66d82bed7186e76bbd4e9f87"
"18411","main_trial_50","0751.jpg","attn15.jpg","01",1,0,0,2512,"66d82bed7186e76bbd4e9f87"
"18412","main_trial_51","0337.jpg","1066.jpg","01",0,0,0,2864,"66d82bed7186e76bbd4e9f87"
"18413","main_trial_52","0178.jpg","0001.jpg","10",0,0,0,3385,"66d82bed7186e76bbd4e9f87"
"18414","main_trial_53","0064.jpg","0009.jpg","10",0,0,0,2668,"66d82bed7186e76bbd4e9f87"
"18415","main_trial_54","0213.jpg","0738.jpg","10",0,1,0,4133,"66d82bed7186e76bbd4e9f87"
"18416","main_trial_55","0822.jpg","0297.jpg","10",0,0,0,2881,"66d82bed7186e76bbd4e9f87"
"18417","main_trial_56","0602.jpg","0360.jpg","01",0,0,0,3335,"66d82bed7186e76bbd4e9f87"
"18418","main_trial_57","attn17.jpg","0896.jpg","01",1,1,0,4354,"66d82bed7186e76bbd4e9f87"
"18419","main_trial_58","0098.jpg","0074.jpg","10",0,0,0,3604,"66d82bed7186e76bbd4e9f87"
"18420","main_trial_59","1049.jpg","0012.jpg","01",0,0,0,3404,"66d82bed7186e76bbd4e9f87"
"18421","main_trial_60","0176.jpg","0969.jpg","01",0,0,0,3749,"66d82bed7186e76bbd4e9f87"
"18422","main_trial_61","0882.jpg","0210.jpg","10",0,1,0,6101,"66d82bed7186e76bbd4e9f87"
"18423","main_trial_62","attn19.jpg","0267.jpg","10",1,0,0,2794,"66d82bed7186e76bbd4e9f87"
"18424","main_trial_63","1013.jpg","0443.jpg","10",0,0,0,4388,"66d82bed7186e76bbd4e9f87"
"18425","main_trial_64","0309.jpg","0853.jpg","10",0,1,0,5118,"66d82bed7186e76bbd4e9f87"
"18426","main_trial_65","0906.jpg","0188.jpg","01",0,1,0,5243,"66d82bed7186e76bbd4e9f87"
"18427","main_trial_66","attn44.jpg","0339.jpg","10",1,0,0,4300,"66d82bed7186e76bbd4e9f87"
"18428","main_trial_67","attn21.jpg","0587.jpg","01",1,1,0,4910,"66d82bed7186e76bbd4e9f87"
"18429","main_trial_0","0614.jpg","attn48.jpg","01",1,0,0,3649,"5c95493ddd325800166f838a"
"18430","main_trial_1","0186.jpg","0730.jpg","01",0,0,0,5298,"5c95493ddd325800166f838a"
"18431","main_trial_2","0757.jpg","attn20.jpg","10",1,1,0,3682,"5c95493ddd325800166f838a"
"18432","main_trial_3","0605.jpg","0328.jpg","01",0,0,0,4648,"5c95493ddd325800166f838a"
"18433","main_trial_4","0756.jpg","0694.jpg","01",0,0,0,3932,"5c95493ddd325800166f838a"
"18434","main_trial_5","0774.jpg","0243.jpg","01",0,0,0,4782,"5c95493ddd325800166f838a"
"18435","main_trial_6","attn43.jpg","0085.jpg","01",1,1,0,2965,"5c95493ddd325800166f838a"
"18436","main_trial_7","0482.jpg","0631.jpg","01",0,0,0,2815,"5c95493ddd325800166f838a"
"18437","main_trial_8","0629.jpg","0524.jpg","10",0,1,0,3265,"5c95493ddd325800166f838a"
"18438","main_trial_9","1085.jpg","1036.jpg","10",0,0,0,2015,"5c95493ddd325800166f838a"
"18439","main_trial_10","attn31.jpg","0135.jpg","10",1,0,0,3799,"5c95493ddd325800166f838a"
"18440","main_trial_11","0576.jpg","0862.jpg","10",0,1,0,2131,"5c95493ddd325800166f838a"
"18441","main_trial_12","0982.jpg","0736.jpg","01",0,0,0,1965,"5c95493ddd325800166f838a"
"18442","main_trial_13","0101.jpg","0738.jpg","01",0,1,0,1799,"5c95493ddd325800166f838a"
"18443","main_trial_14","attn12.jpg","0268.jpg","10",1,0,0,2848,"5c95493ddd325800166f838a"
"18444","main_trial_15","0013.jpg","0206.jpg","01",0,0,0,1898,"5c95493ddd325800166f838a"
"18445","main_trial_16","0291.jpg","attn29.jpg","10",1,1,0,2982,"5c95493ddd325800166f838a"
"18446","main_trial_17","0573.jpg","0371.jpg","01",0,0,0,2198,"5c95493ddd325800166f838a"
"18447","main_trial_18","attn24.jpg","0126.jpg","01",1,1,0,3148,"5c95493ddd325800166f838a"
"18448","main_trial_19","1019.jpg","0998.jpg","10",0,1,0,1948,"5c95493ddd325800166f838a"
"18449","main_trial_20","0582.jpg","0510.jpg","10",0,0,0,2698,"5c95493ddd325800166f838a"
"18450","main_trial_21","0726.jpg","0231.jpg","01",0,1,0,1830,"5c95493ddd325800166f838a"
"18451","main_trial_22","0560.jpg","0557.jpg","01",0,0,0,1749,"5c95493ddd325800166f838a"
"18452","main_trial_23","0787.jpg","0695.jpg","10",0,1,0,1850,"5c95493ddd325800166f838a"
"18453","main_trial_24","0690.jpg","0545.jpg","01",0,0,0,1565,"5c95493ddd325800166f838a"
"18454","main_trial_25","0263.jpg","0962.jpg","10",0,0,0,2132,"5c95493ddd325800166f838a"
"18455","main_trial_26","0793.jpg","0665.jpg","01",0,0,0,1798,"5c95493ddd325800166f838a"
"18456","main_trial_27","0952.jpg","0844.jpg","10",0,0,0,2032,"5c95493ddd325800166f838a"
"18457","main_trial_28","0506.jpg","1084.jpg","10",0,1,0,1982,"5c95493ddd325800166f838a"
"18458","main_trial_29","attn00.jpg","0649.jpg","10",1,0,0,3865,"5c95493ddd325800166f838a"
"18459","main_trial_30","0274.jpg","0305.jpg","10",0,1,0,2382,"5c95493ddd325800166f838a"
"18460","main_trial_31","0061.jpg","0385.jpg","01",0,0,0,3498,"5c95493ddd325800166f838a"
"18461","main_trial_32","0937.jpg","0941.jpg","01",0,1,0,2082,"5c95493ddd325800166f838a"
"18462","main_trial_33","0758.jpg","0401.jpg","10",0,0,0,3332,"5c95493ddd325800166f838a"
"18463","main_trial_34","attn26.jpg","0969.jpg","01",1,1,0,3231,"5c95493ddd325800166f838a"
"18464","main_trial_35","0012.jpg","0109.jpg","01",0,0,0,2100,"5c95493ddd325800166f838a"
"18465","main_trial_36","0815.jpg","0130.jpg","10",0,0,0,1715,"5c95493ddd325800166f838a"
"18466","main_trial_37","0444.jpg","0593.jpg","10",0,0,0,2215,"5c95493ddd325800166f838a"
"18467","main_trial_38","0237.jpg","0483.jpg","01",0,1,0,1932,"5c95493ddd325800166f838a"
"18468","main_trial_39","1005.jpg","0016.jpg","10",0,1,0,1665,"5c95493ddd325800166f838a"
"18469","main_trial_40","0503.jpg","attn35.jpg","10",1,1,0,2665,"5c95493ddd325800166f838a"
"18470","main_trial_41","0979.jpg","0324.jpg","01",0,1,0,1748,"5c95493ddd325800166f838a"
"18471","main_trial_42","0500.jpg","0571.jpg","01",0,0,0,1982,"5c95493ddd325800166f838a"
"18472","main_trial_43","0719.jpg","0834.jpg","01",0,0,0,1965,"5c95493ddd325800166f838a"
"18473","main_trial_44","0011.jpg","0148.jpg","10",0,1,0,1781,"5c95493ddd325800166f838a"
"18474","main_trial_45","attn13.jpg","0156.jpg","10",1,0,0,3315,"5c95493ddd325800166f838a"
"18475","main_trial_46","1058.jpg","0860.jpg","01",0,0,0,1866,"5c95493ddd325800166f838a"
"18476","main_trial_47","0132.jpg","1033.jpg","10",0,0,0,2748,"5c95493ddd325800166f838a"
"18477","main_trial_48","0060.jpg","1002.jpg","01",0,1,0,1832,"5c95493ddd325800166f838a"
"18478","main_trial_49","0397.jpg","0879.jpg","10",0,0,0,1998,"5c95493ddd325800166f838a"
"18479","main_trial_50","attn21.jpg","0396.jpg","10",1,0,0,3015,"5c95493ddd325800166f838a"
"18480","main_trial_51","0000.jpg","0851.jpg","01",0,0,0,1748,"5c95493ddd325800166f838a"
"18481","main_trial_52","0588.jpg","0053.jpg","10",0,0,0,1682,"5c95493ddd325800166f838a"
"18482","main_trial_53","0070.jpg","0009.jpg","01",0,0,0,1632,"5c95493ddd325800166f838a"
"18483","main_trial_54","attn23.jpg","0925.jpg","01",1,1,0,2849,"5c95493ddd325800166f838a"
"18484","main_trial_55","0853.jpg","0404.jpg","01",0,1,0,1715,"5c95493ddd325800166f838a"
"18485","main_trial_56","0678.jpg","0150.jpg","10",0,0,0,1681,"5c95493ddd325800166f838a"
"18486","main_trial_57","attn08.jpg","0271.jpg","10",1,0,0,2898,"5c95493ddd325800166f838a"
"18487","main_trial_58","0801.jpg","0445.jpg","01",0,1,0,1732,"5c95493ddd325800166f838a"
"18488","main_trial_59","0492.jpg","0568.jpg","10",0,0,0,1831,"5c95493ddd325800166f838a"
"18489","main_trial_60","0672.jpg","0117.jpg","10",0,1,0,6416,"5c95493ddd325800166f838a"
"18490","main_trial_61","0139.jpg","attn18.jpg","10",1,1,0,3898,"5c95493ddd325800166f838a"
"18491","main_trial_62","0562.jpg","0141.jpg","10",0,1,0,1965,"5c95493ddd325800166f838a"
"18492","main_trial_63","1023.jpg","0971.jpg","01",0,0,0,2032,"5c95493ddd325800166f838a"
"18493","main_trial_64","1072.jpg","0558.jpg","01",0,0,0,3099,"5c95493ddd325800166f838a"
"18494","main_trial_65","0168.jpg","0932.jpg","01",0,0,0,3049,"5c95493ddd325800166f838a"
"18495","main_trial_66","1069.jpg","0852.jpg","10",0,0,0,2215,"5c95493ddd325800166f838a"
"18496","main_trial_67","0912.jpg","0809.jpg","10",0,1,0,2898,"5c95493ddd325800166f838a"
"18497","main_trial_0","1024.jpg","0231.jpg","10",0,1,0,4617,"6719945077484a73423ae558"
"18498","main_trial_1","1004.jpg","1097.jpg","10",0,1,0,4098,"6719945077484a73423ae558"
"18499","main_trial_2","0982.jpg","0963.jpg","10",0,1,0,6863,"6719945077484a73423ae558"
"18500","main_trial_3","0905.jpg","0316.jpg","01",0,0,0,8297,"6719945077484a73423ae558"
"18501","main_trial_4","0084.jpg","0985.jpg","01",0,1,0,7610,"6719945077484a73423ae558"
"18502","main_trial_5","0276.jpg","0491.jpg","10",0,1,0,8065,"6719945077484a73423ae558"
"18503","main_trial_6","0472.jpg","0734.jpg","01",0,0,0,13363,"6719945077484a73423ae558"
"18504","main_trial_7","0183.jpg","0546.jpg","01",0,0,0,12053,"6719945077484a73423ae558"
"18505","main_trial_8","0462.jpg","0191.jpg","01",0,1,0,8375,"6719945077484a73423ae558"
"18506","main_trial_9","0981.jpg","0568.jpg","01",0,0,0,14192,"6719945077484a73423ae558"
"18507","main_trial_10","1092.jpg","attn48.jpg","10",1,1,0,4742,"6719945077484a73423ae558"
"18508","main_trial_11","0922.jpg","0107.jpg","10",0,1,0,21114,"6719945077484a73423ae558"
"18509","main_trial_12","0733.jpg","0565.jpg","01",0,0,0,5336,"6719945077484a73423ae558"
"18510","main_trial_13","0699.jpg","0837.jpg","01",0,0,0,20807,"6719945077484a73423ae558"
"18511","main_trial_14","0822.jpg","0255.jpg","01",0,0,0,20822,"6719945077484a73423ae558"
"18512","main_trial_15","0555.jpg","0473.jpg","01",0,0,0,6637,"6719945077484a73423ae558"
"18513","main_trial_16","0290.jpg","0813.jpg","10",0,1,0,4117,"6719945077484a73423ae558"
"18514","main_trial_17","0870.jpg","0014.jpg","01",0,1,0,11155,"6719945077484a73423ae558"
"18515","main_trial_18","0591.jpg","0794.jpg","01",0,0,0,5146,"6719945077484a73423ae558"
"18516","main_trial_19","1011.jpg","1048.jpg","01",0,0,0,8801,"6719945077484a73423ae558"
"18517","main_trial_20","0244.jpg","0445.jpg","10",0,1,0,7607,"6719945077484a73423ae558"
"18518","main_trial_21","0671.jpg","0550.jpg","01",0,0,0,18891,"6719945077484a73423ae558"
"18519","main_trial_22","attn10.jpg","0172.jpg","10",1,0,0,3917,"6719945077484a73423ae558"
"18520","main_trial_23","0696.jpg","attn47.jpg","01",1,0,0,13584,"6719945077484a73423ae558"
"18521","main_trial_24","0599.jpg","0331.jpg","01",0,0,0,8029,"6719945077484a73423ae558"
"18522","main_trial_25","0843.jpg","0081.jpg","10",0,0,0,6085,"6719945077484a73423ae558"
"18523","main_trial_26","0176.jpg","0977.jpg","01",0,0,0,8931,"6719945077484a73423ae558"
"18524","main_trial_27","0742.jpg","0600.jpg","10",0,1,0,10708,"6719945077484a73423ae558"
"18525","main_trial_28","0759.jpg","0301.jpg","01",0,1,0,6303,"6719945077484a73423ae558"
"18526","main_trial_29","0570.jpg","0304.jpg","10",0,0,0,8249,"6719945077484a73423ae558"
"18527","main_trial_30","0638.jpg","attn49.jpg","10",1,1,0,6500,"6719945077484a73423ae558"
"18528","main_trial_31","0490.jpg","attn36.jpg","01",1,0,0,4638,"6719945077484a73423ae558"
"18529","main_trial_32","0498.jpg","0729.jpg","01",0,1,0,3931,"6719945077484a73423ae558"
"18530","main_trial_33","1085.jpg","0946.jpg","10",0,1,0,3563,"6719945077484a73423ae558"
"18531","main_trial_34","1034.jpg","0286.jpg","01",0,1,0,2365,"6719945077484a73423ae558"
"18532","main_trial_35","0782.jpg","0395.jpg","10",0,0,0,4442,"6719945077484a73423ae558"
"18533","main_trial_36","0597.jpg","1046.jpg","01",0,1,0,3403,"6719945077484a73423ae558"
"18534","main_trial_37","0976.jpg","0185.jpg","10",0,0,0,3075,"6719945077484a73423ae558"
"18535","main_trial_38","attn15.jpg","0510.jpg","10",1,0,0,4155,"6719945077484a73423ae558"
"18536","main_trial_39","0382.jpg","0274.jpg","01",0,1,0,8090,"6719945077484a73423ae558"
"18537","main_trial_40","1035.jpg","0156.jpg","10",0,1,0,9134,"6719945077484a73423ae558"
"18538","main_trial_41","0284.jpg","0453.jpg","01",0,1,0,6440,"6719945077484a73423ae558"
"18539","main_trial_42","0057.jpg","attn06.jpg","10",1,1,0,4082,"6719945077484a73423ae558"
